year,quarter,period_end,region_code,org_code,org_name,sector,available_beds,occupied_beds,occupancy_rate
2025-26,Q3,December,Y62,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,Maternity,37.47826086956522,24.706521739130434,65.92227378190255
2025-26,Q3,December,Y58,RVJ,NORTH BRISTOL NHS TRUST,Maternity,61.0,55.51086956521739,91.00142551674982
2025-26,Q3,December,Y56,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,Maternity,95.0,28.47826086956522,29.977116704805496
2025-26,Q3,December,Y59,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,Maternity,82.33695652173913,49.72826086956522,60.3960396039604
2025-26,Q3,December,Y63,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,Maternity,43.04347826086956,14.01086956521739,32.55050505050505
2025-26,Q3,December,Y63,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,Maternity,76.0,39.02173913043478,51.34439359267734
2025-26,Q3,December,Y60,RWD,UNITED LINCOLNSHIRE TEACHING HOSPITALS NHS TRUST,Maternity,161.65217391304347,101.47826086956522,62.77568585260893
2025-26,Q3,December,Y60,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,Maternity,124.0,105.93478260869566,85.4312762973352
2025-26,Q3,December,Y59,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,Maternity,43.0,25.282608695652176,58.79676440849343
2025-26,Q3,December,Y61,RWG,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,Maternity,70.0,41.09782608695652,58.7111801242236
2025-26,Q3,December,Y61,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,Maternity,61.0,46.30434782608695,75.90876692801139
2025-26,Q3,December,Y62,RWJ,STOCKPORT NHS FOUNDATION TRUST,Maternity,47.29347826086956,17.17391304347826,36.31349115145944
2025-26,Q3,December,Y60,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,Maternity,62.0,36.59782608695652,59.02875175315568
2025-26,Q3,December,Y62,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,Maternity,37.141304347826086,19.97826086956522,53.78987415861868
2025-26,Q3,December,Y63,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,Maternity,54.84782608695652,21.5,39.19936583432422
2025-26,Q3,December,Y60,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,Maternity,119.0,76.01086956521739,63.874680306905375
2025-26,Q3,December,Y59,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,Maternity,24.0,21.26086956521739,88.58695652173913
2025-26,Q3,December,Y63,RXF,MID YORKSHIRE TEACHING NHS TRUST,Maternity,60.27173913043478,43.42391304347826,72.04688908926961
2025-26,Q3,December,Y60,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Maternity,70.0,43.391304347826086,61.98757763975156
2025-26,Q3,December,Y62,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,Maternity,37.82608695652174,21.902173913043477,57.90229885057471
2025-26,Q3,December,Y62,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,Maternity,62.0,32.28260869565217,52.0687237026648
2025-26,Q3,December,Y63,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,Maternity,61.0,33.858695652173914,55.50605844618674
2025-26,Q3,December,Y59,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,Maternity,57.0,28.793478260869566,50.51487414187643
2025-26,Q3,December,Y62,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,Maternity,72.0,46.98913043478261,65.26268115942028
2025-26,Q3,December,Y60,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,Maternity,37.0,25.26086956521739,68.27262044653348
2025-26,Q3,December,Y56,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,Maternity,54.141304347826086,51.34782608695652,94.84039349528207
2025-26,Q3,December,Y59,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,Maternity,139.0,64.1086956521739,46.12136377854238
2025-26,Q4,March,Y62,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,Maternity,198.8111111111111,140.01111111111112,70.4241882300341
2025-26,Q4,March,Y58,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,Maternity,60.0,32.644444444444446,54.407407407407405
2025-26,Q4,March,Y59,R1F,ISLE OF WIGHT NHS TRUST,Maternity,16.0,5.533333333333333,34.583333333333336
2025-26,Q4,March,Y56,R1H,BARTS HEALTH NHS TRUST,Maternity,202.53333333333333,142.12222222222223,70.17226245336845
2025-26,Q4,March,Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,Maternity,68.0,45.77777777777778,67.3202614379085
2025-26,Q4,March,Y59,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,Maternity,63.0,17.766666666666666,28.2010582010582
2025-26,Q4,March,Y58,RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,Maternity,72.06666666666666,44.6,61.88714153561518
2025-26,Q4,March,Y63,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,Maternity,85.47777777777777,78.77777777777777,92.16170544650981
2025-26,Q4,March,Y61,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,Maternity,133.0,76.78888888888889,57.73600668337511
2025-26,Q4,March,Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,Maternity,119.0,60.06666666666667,50.476190476190474
2025-26,Q4,March,Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,Maternity,62.55555555555556,34.922222222222224,55.8259325044405
2025-26,Q4,March,Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,Maternity,60.0,46.53333333333333,77.55555555555556
2025-26,Q4,March,Y58,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,Maternity,32.0,13.488888888888889,42.15277777777778
2025-26,Q4,March,Y60,RBK,WALSALL HEALTHCARE NHS TRUST,Maternity,25.77777777777778,17.377777777777776,67.41379310344827
2025-26,Q4,March,Y62,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,Maternity,32.0,20.07777777777778,62.74305555555556
2025-26,Q4,March,Y62,RBN,ST HELENS AND KNOWSLEY HOSPITAL SERVICES NHS TRUST,Maternity,66.63333333333334,39.25555555555555,58.912789728197424
2025-26,Q4,March,Y62,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,Maternity,27.0,1.0888888888888888,4.032921810699588
2025-26,Q4,March,Y61,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,Maternity,61.7,61.7,100.0
2025-26,Q4,March,Y63,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,Maternity,67.73333333333333,17.566666666666666,25.935039370078737
2025-26,Q4,March,Y63,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,Maternity,26.766666666666666,12.544444444444444,46.86591946865919
2025-26,Q4,March,Y63,RCF,AIREDALE NHS FOUNDATION TRUST,Maternity,29.0,13.6,46.89655172413793
2025-26,Q4,March,Y61,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",Maternity,19.0,12.78888888888889,67.30994152046785
2025-26,Q4,March,Y58,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,Maternity,58.0,33.3,57.41379310344827
2025-26,Q4,March,Y61,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,Maternity,43.0,34.644444444444446,80.56847545219638
2025-26,Q4,March,Y61,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,Maternity,65.13333333333334,42.63333333333333,65.45547594677583
2025-26,Q4,March,Y59,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,Maternity,130.76666666666668,60.28888888888889,46.10417197722831
2025-26,Q4,March,Y58,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,Maternity,72.25555555555556,29.288888888888888,40.535137628786714
2025-26,Q4,March,Y62,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,Maternity,88.6,63.922222222222224,72.14697767745173
2025-26,Q4,March,Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",Maternity,67.38888888888889,67.13333333333334,99.62077493816984
2025-26,Q4,March,Y63,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,Maternity,32.0,19.8,61.875
2025-26,Q4,March,Y63,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,Maternity,23.344444444444445,20.3,86.95859114707282
2025-26,Q4,March,Y60,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,Maternity,34.0,22.133333333333333,65.09803921568627
2025-26,Q4,March,Y61,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,Maternity,109.0,0.0,0.0
2025-26,Q4,March,Y61,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,Maternity,41.0,15.88888888888889,38.75338753387534
2025-26,Q4,March,Y61,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Maternity,59.522222222222226,48.922222222222224,82.19152510733619
2025-26,Q4,March,Y58,RH5,SOMERSET NHS FOUNDATION TRUST,Maternity,53.0,30.3,57.16981132075472
2025-26,Q4,March,Y58,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,Maternity,60.32222222222222,20.744444444444444,34.389390311291216
2025-26,Q4,March,Y59,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,Maternity,55.355555555555554,37.7,68.10517864311521
2025-26,Q4,March,Y63,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,Maternity,121.74444444444444,70.74444444444444,58.108971433786614
2025-26,Q4,March,Y59,RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,Maternity,44.0,41.611111111111114,94.57070707070709
2025-26,Q4,March,Y59,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,Maternity,53.12222222222222,49.477777777777774,93.13951056264379
2025-26,Q4,March,Y56,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,Maternity,76.0,62.977777777777774,82.86549707602339
2025-26,Q4,March,Y56,RJ2,LEWISHAM AND GREENWICH NHS TRUST,Maternity,74.16666666666667,62.13333333333333,83.7752808988764
2025-26,Q4,March,Y56,RJ6,CROYDON HEALTH SERVICES NHS TRUST,Maternity,58.0,33.06666666666667,57.011494252873575
2025-26,Q4,March,Y56,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Maternity,63.0,29.377777777777776,46.63139329805996
2025-26,Q4,March,Y60,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,Maternity,40.0,35.166666666666664,87.91666666666667
2025-26,Q4,March,Y60,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,Maternity,64.0,0.0,0.0
2025-26,Q4,March,Y63,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,Maternity,71.78888888888889,42.55555555555556,59.27874941959449
2025-26,Q4,March,Y62,RJN,EAST CHESHIRE NHS TRUST,Maternity,25.0,1.6888888888888889,6.755555555555555
2025-26,Q4,March,Y62,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,Maternity,41.0,19.333333333333332,47.15447154471544
2025-26,Q4,March,Y56,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,Maternity,120.0,66.78888888888889,55.65740740740741
2025-26,Q4,March,Y60,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,Maternity,55.0,29.366666666666667,53.39393939393939
2025-26,Q4,March,Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,Maternity,58.0,47.93333333333333,82.64367816091954
2025-26,Q4,March,Y60,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,Maternity,75.0,23.744444444444444,31.659259259259258
2025-26,Q4,March,Y56,RKE,WHITTINGTON HEALTH NHS TRUST,Maternity,32.0,26.844444444444445,83.88888888888889
2025-26,Q4,March,Y60,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,Maternity,51.111111111111114,33.18888888888889,64.93478260869566
2025-26,Q4,March,Y60,RLQ,WYE VALLEY NHS TRUST,Maternity,17.0,8.744444444444444,51.43790849673202
2025-26,Q4,March,Y60,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,Maternity,23.0,23.0,100.0
2025-26,Q4,March,Y61,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Maternity,79.67777777777778,38.766666666666666,48.6543020499233
2025-26,Q4,March,Y62,RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,Maternity,65.82222222222222,48.833333333333336,74.18973666441595
2025-26,Q4,March,Y62,RMC,BOLTON NHS FOUNDATION TRUST,Maternity,53.0,45.833333333333336,86.47798742138365
2025-26,Q4,March,Y62,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,Maternity,26.57777777777778,16.844444444444445,63.37792642140469
2025-26,Q4,March,Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,Maternity,30.0,24.855555555555554,82.85185185185185
2025-26,Q4,March,Y59,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,Maternity,91.08888888888889,31.355555555555554,34.42303000731886
2025-26,Q4,March,Y59,RN7,DARTFORD AND GRAVESHAM NHS TRUST,Maternity,36.0,34.13333333333333,94.81481481481482
2025-26,Q4,March,Y63,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,Maternity,39.0,19.633333333333333,50.34188034188034
2025-26,Q4,March,Y60,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,Maternity,49.0,28.07777777777778,57.30158730158731
2025-26,Q4,March,Y60,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,Maternity,70.0,39.477777777777774,56.39682539682539
2025-26,Q4,March,Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,Maternity,24.0,17.133333333333333,71.38888888888889
2025-26,Q4,March,Y63,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,Maternity,77.0,46.422222222222224,60.28860028860029
2025-26,Q4,March,Y59,RPA,MEDWAY NHS FOUNDATION TRUST,Maternity,46.36666666666667,30.4,65.56434219985621
2025-26,Q4,March,Y56,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,Maternity,91.0,65.64444444444445,72.13675213675214
2025-26,Q4,March,Y61,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,Maternity,47.0,28.211111111111112,60.023640661938536
2025-26,Q4,March,Y56,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,Maternity,41.91111111111111,32.1,76.59066808059384
2025-26,Q4,March,Y63,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,Maternity,16.0,12.377777777777778,77.36111111111111
2025-26,Q4,March,Y63,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,Maternity,143.0888888888889,53.82222222222222,37.61453641869855
2025-26,Q4,March,Y60,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,Maternity,117.0,108.24444444444444,92.51661918328584
2025-26,Q4,March,Y56,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,Maternity,32.0,11.044444444444444,34.513888888888886
2025-26,Q4,March,Y63,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,Maternity,107.83333333333333,50.36666666666667,46.70788253477589
2025-26,Q4,March,Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,Maternity,46.0,23.544444444444444,51.18357487922706
2025-26,Q4,March,Y63,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,Maternity,37.13333333333333,28.766666666666666,77.4685816876122
2025-26,Q4,March,Y60,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,Maternity,119.53333333333333,60.72222222222222,50.79940509388362
2025-26,Q4,March,Y59,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Maternity,77.0,47.111111111111114,61.18326118326118
2025-26,Q4,March,Y59,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,Maternity,54.0,39.93333333333333,73.95061728395062
2025-26,Q4,March,Y59,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,Maternity,35.0,20.633333333333333,58.952380952380956
2025-26,Q4,March,Y63,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,Maternity,40.75555555555555,29.0,71.15594329334787
2025-26,Q4,March,Y58,RVJ,NORTH BRISTOL NHS TRUST,Maternity,61.0,54.44444444444444,89.25318761384335
2025-26,Q4,March,Y56,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,Maternity,95.0,30.866666666666667,32.49122807017544
2025-26,Q4,March,Y59,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,Maternity,81.65555555555555,48.06666666666667,58.86515172132264
2025-26,Q4,March,Y63,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,Maternity,43.4,12.977777777777778,29.902713773681516
2025-26,Q4,March,Y63,RWA,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,Maternity,76.0,39.75555555555555,52.30994152046783
2025-26,Q4,March,Y60,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,Maternity,165.24444444444444,98.13333333333334,59.38676707907477
2025-26,Q4,March,Y60,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,Maternity,124.0,109.88888888888889,88.62007168458781
2025-26,Q4,March,Y59,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,Maternity,43.0,25.533333333333335,59.379844961240316
2025-26,Q4,March,Y61,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,Maternity,70.0,47.46666666666667,67.80952380952381
2025-26,Q4,March,Y62,RWJ,STOCKPORT NHS FOUNDATION TRUST,Maternity,47.166666666666664,19.622222222222224,41.601884570082454
2025-26,Q4,March,Y60,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,Maternity,62.0,36.766666666666666,59.30107526881721
2025-26,Q4,March,Y62,RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,Maternity,38.0,17.733333333333334,46.666666666666664
2025-26,Q4,March,Y63,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,Maternity,55.77777777777778,21.5,38.54581673306773
2025-26,Q4,March,Y60,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,Maternity,121.0,83.82222222222222,69.27456382001836
2025-26,Q4,March,Y59,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,Maternity,24.0,19.977777777777778,83.24074074074073
2025-26,Q4,March,Y63,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,Maternity,60.28888888888889,43.077777777777776,71.45226686325101
2025-26,Q4,March,Y60,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Maternity,76.0,47.6,62.631578947368425
2025-26,Q4,March,Y62,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,Maternity,38.0,21.866666666666667,57.54385964912281
2025-26,Q4,March,Y62,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,Maternity,62.0,32.82222222222222,52.93906810035842
2025-26,Q4,March,Y63,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,Maternity,61.0,33.733333333333334,55.30054644808743
2025-26,Q4,March,Y59,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,Maternity,57.0,34.68888888888889,60.857699805068236
2025-26,Q4,March,Y62,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,Maternity,72.0,50.91111111111111,70.70987654320989
2025-26,Q4,March,Y60,RXW,SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,Maternity,37.0,0.0,0.0
2025-26,Q4,March,Y56,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,Maternity,56.666666666666664,52.266666666666666,92.23529411764706
2025-26,Q4,March,Y59,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,Maternity,139.0,64.34444444444445,46.290967226219024
2025-26,Q1,June,Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,Mental Illness,0.02197802197802198,0.02197802197802198,100.0
2025-26,Q1,June,Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,Mental Illness,240.97802197802199,218.12087912087912,90.51484335811027
2025-26,Q1,June,Y56,RKL,WEST LONDON NHS TRUST,Mental Illness,681.8461538461538,614.1428571428571,90.07059051057246
2025-26,Q1,June,Y56,RP4,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,Mental Illness,8.010989010989011,6.846153846153846,85.45953360768175
2025-26,Q1,June,Y56,RPG,OXLEAS NHS FOUNDATION TRUST,Mental Illness,365.34065934065933,328.27472527472526,89.85441857667088
2025-26,Q1,June,Y56,RQY,SOUTH WEST LONDON AND ST GEORGE'S MENTAL HEALTH NHS TRUST,Mental Illness,337.6703296703297,302.9340659340659,89.71296537360061
2025-26,Q1,June,Y56,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,Mental Illness,12.0,7.3076923076923075,60.89743589743589
2025-26,Q1,June,Y56,RV3,CENTRAL AND NORTH WEST LONDON NHS FOUNDATION TRUST,Mental Illness,587.5274725274726,534.1318681318681,90.91181146544469
2025-26,Q1,June,Y56,RWK,EAST LONDON NHS FOUNDATION TRUST,Mental Illness,817.7252747252747,771.1098901098901,94.29938317229517
2025-26,Q1,June,Y58,RDY,DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST,Mental Illness,197.75824175824175,166.92307692307693,84.40764614358747
2025-26,Q1,June,Y58,RH5,SOMERSET NHS FOUNDATION TRUST,Mental Illness,122.04395604395604,110.89010989010988,90.86079596614442
2025-26,Q1,June,Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,Mental Illness,115.73626373626374,99.3076923076923,85.80516521078617
2025-26,Q1,June,Y58,RTQ,GLOUCESTERSHIRE HEALTH AND CARE NHS FOUNDATION TRUST,Mental Illness,157.37362637362637,147.3846153846154,93.65267788562251
2025-26,Q1,June,Y58,RVJ,NORTH BRISTOL NHS TRUST,Mental Illness,11.868131868131869,4.747252747252747,40.0
2025-26,Q1,June,Y58,RVN,AVON AND WILTSHIRE MENTAL HEALTH PARTNERSHIP NHS TRUST,Mental Illness,477.6263736263736,416.13186813186815,87.12497699245353
2025-26,Q1,June,Y58,RWV,DEVON PARTNERSHIP NHS TRUST,Mental Illness,264.7802197802198,248.0,93.66258559867192
2025-26,Q1,June,Y59,RNU,OXFORD HEALTH NHS FOUNDATION TRUST,Mental Illness,407.0,326.967032967033,80.33588033588033
2025-26,Q1,June,Y59,RW1,HAMPSHIRE AND ISLE OF WIGHT HEALTHCARE NHS FOUNDATION TRUST,Mental Illness,489.5824175824176,452.032967032967,92.33031064823128
2025-26,Q1,June,Y59,RWX,BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST,Mental Illness,124.3956043956044,112.27472527472527,90.25618374558304
2025-26,Q1,June,Y59,RX2,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST,Mental Illness,551.2747252747253,513.7582417582418,93.19459394809233
2025-26,Q1,June,Y59,RXX,SURREY AND BORDERS PARTNERSHIP NHS FOUNDATION TRUST,Mental Illness,170.28571428571428,162.05494505494505,95.16649457924626
2025-26,Q1,June,Y59,RXY,KENT AND MEDWAY NHS AND SOCIAL CARE PARTNERSHIP TRUST,Mental Illness,450.34065934065933,409.04395604395603,90.8298967814353
2025-26,Q1,June,Y60,R1A,HEREFORDSHIRE AND WORCESTERSHIRE HEALTH AND CARE NHS TRUST,Mental Illness,142.94505494505495,133.95604395604394,93.71156211562113
2025-26,Q1,June,Y60,RHA,NOTTINGHAMSHIRE HEALTHCARE NHS FOUNDATION TRUST,Mental Illness,800.4505494505495,631.6153846153846,78.9074834227976
2025-26,Q1,June,Y60,RLY,NORTH STAFFORDSHIRE COMBINED HEALTHCARE NHS TRUST,Mental Illness,151.03296703296704,135.2087912087912,89.52270081490104
2025-26,Q1,June,Y60,RP1,NORTHAMPTONSHIRE HEALTHCARE NHS FOUNDATION TRUST,Mental Illness,138.5934065934066,167.47252747252747,120.837297811608
2025-26,Q1,June,Y60,RP7,LINCOLNSHIRE PARTNERSHIP NHS FOUNDATION TRUST,Mental Illness,190.6813186813187,157.78021978021977,82.74550484094053
2025-26,Q1,June,Y60,RRE,MIDLANDS PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,Mental Illness,296.9340659340659,261.7032967032967,88.13515413937309
2025-26,Q1,June,Y60,RXM,DERBYSHIRE HEALTHCARE NHS FOUNDATION TRUST,Mental Illness,229.5054945054945,226.0,98.47258798180512
2025-26,Q1,June,Y60,RXT,BIRMINGHAM AND SOLIHULL MENTAL HEALTH NHS FOUNDATION TRUST,Mental Illness,644.8901098901099,597.8351648351648,92.70341654596575
2025-26,Q1,June,Y60,RY8,DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST,Mental Illness,18.076923076923077,16.53846153846154,91.48936170212767
2025-26,Q1,June,Y60,RYG,COVENTRY AND WARWICKSHIRE PARTNERSHIP NHS TRUST,Mental Illness,246.42857142857142,204.65934065934067,83.05016722408027
2025-26,Q1,June,Y60,TAJ,BLACK COUNTRY HEALTHCARE NHS FOUNDATION TRUST,Mental Illness,273.74725274725273,250.15384615384616,91.38131749026536
2025-26,Q1,June,Y61,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,Mental Illness,590.0,506.42857142857144,85.83535108958839
2025-26,Q1,June,Y61,RMY,NORFOLK AND SUFFOLK NHS FOUNDATION TRUST,Mental Illness,420.0879120879121,377.16483516483515,89.78235848069477
2025-26,Q1,June,Y61,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,Mental Illness,195.46153846153845,184.42857142857142,94.35542812166189
2025-26,Q1,June,Y61,RWR,HERTFORDSHIRE PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,Mental Illness,341.0,297.010989010989,87.09999677741614
2025-26,Q1,June,Y62,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,Mental Illness,12.0,6.4945054945054945,54.12087912087912
2025-26,Q1,June,Y62,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,Mental Illness,10.0,4.78021978021978,47.802197802197796
2025-26,Q1,June,Y62,RT2,PENNINE CARE NHS FOUNDATION TRUST,Mental Illness,490.0,463.0659340659341,94.50325185019062
2025-26,Q1,June,Y62,RW4,MERSEY CARE NHS FOUNDATION TRUST,Mental Illness,1017.2527472527472,782.0439560439561,76.8780382413309
