year,quarter,period_end,region_code,org_code,org_name,available_total,occupied_total,occupancy_total,available_general_acute,occupied_general_acute,occupancy_general_acute,available_learning_disabilities,occupied_learning_disabilities,occupancy_learning_disabilities,available_maternity,occupied_maternity,occupancy_maternity,available_mental_illness,occupied_mental_illness,occupancy_mental_illness,occupancy_band,high_occupancy_92,high_occupancy_95
2025-26,Q3,December,Y59,RXY,KENT AND MEDWAY MENTAL HEALTH NHS TRUST,448.9891304347826,407.95652173913044,90.86111312852543,0.0,0.0,,0.0,0.0,,0.0,0.0,,448.9891304347826,407.95652173913044,90.86111312852543,85–91.9% Moderate-high occupancy,False,False
2025-26,Q3,December,Y61,RY3,NORFOLK COMMUNITY HEALTH AND CARE NHS TRUST,76.43478260869564,69.52173913043478,90.95563139931741,75.31521739130434,68.40217391304348,90.82118631837207,1.1195652173913044,1.1195652173913044,100.0,0.0,0.0,,0.0,0.0,,85–91.9% Moderate-high occupancy,False,False
2025-26,Q3,December,Y63,RY6,LEEDS COMMUNITY HEALTHCARE NHS TRUST,75.05434782608695,33.27173913043478,44.330195510499635,75.05434782608695,33.27173913043478,44.330195510499635,0.0,0.0,,0.0,0.0,,0.0,0.0,,Below 85%,False,False
2025-26,Q3,December,Y60,RY8,DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST,37.95652173913044,15.206521739130435,40.063001145475376,0.0,0.0,,20.0,2.4347826086956523,12.173913043478262,0.0,0.0,,17.956521739130434,12.771739130434783,71.12590799031477,Below 85%,False,False
2025-26,Q3,December,Y60,RYG,COVENTRY AND WARWICKSHIRE PARTNERSHIP NHS TRUST,315.0,249.59782608695653,79.23740510697033,0.0,0.0,,71.0,46.95652173913044,66.13594611145132,0.0,0.0,,244.0,202.6413043478261,83.04971489665004,Below 85%,False,False
2025-26,Q3,December,Y56,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,1092.8152173913043,1033.5108695652175,94.57325018152162,1038.6739130434783,982.1630434782609,94.55932522656397,0.0,0.0,,54.141304347826086,51.34782608695652,94.84039349528207,0.0,0.0,,92–94.9% High occupancy,True,False
2025-26,Q3,December,Y59,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,1962.0,1757.4891304347827,89.5764082790409,1823.0,1693.3804347826087,92.88976603305589,0.0,0.0,,139.0,64.1086956521739,46.12136377854238,0.0,0.0,,85–91.9% Moderate-high occupancy,False,False
2025-26,Q3,December,Y60,RYW,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,252.18478260869566,176.82608695652175,70.11766734192491,252.18478260869566,176.82608695652175,70.11766734192491,0.0,0.0,,0.0,0.0,,0.0,0.0,,Below 85%,False,False
2025-26,Q3,December,Y56,RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,False,False
2025-26,Q3,December,Y63,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,190.0,176.83695652173913,93.07208237986269,0.0,0.0,,8.0,3.9239130434782608,49.04891304347826,0.0,0.0,,182.0,172.91304347826087,95.00716674629719,92–94.9% High occupancy,True,False
2025-26,Q3,December,Y63,TAH,SHEFFIELD HEALTH PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,138.25,128.9891304347826,93.30136016982466,0.0,0.0,,0.0,0.0,,0.0,0.0,,138.25,128.9891304347826,93.30136016982466,92–94.9% High occupancy,True,False
2025-26,Q3,December,Y60,TAJ,BLACK COUNTRY HEALTHCARE NHS FOUNDATION TRUST,288.82608695652175,255.1086956521739,88.32605750413968,0.0,0.0,,18.0,4.543478260869565,25.24154589371981,0.0,0.0,,270.82608695652175,250.56521739130434,92.51886338096003,85–91.9% Moderate-high occupancy,False,False
2025-26,Q4,March,Y56,G6V2S,NORTH LONDON NHS FOUNDATION TRUST,652.8888888888889,601.3111111111111,92.10006807351941,0.0,0.0,,27.0,15.066666666666666,55.80246913580247,0.0,0.0,,625.8888888888889,586.2444444444444,93.66589739037812,92–94.9% High occupancy,True,False
2025-26,Q4,March,Y62,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,2275.3777777777777,2010.6444444444444,88.36530197671692,2067.0666666666666,1865.0,90.22447268270658,0.0,0.0,,198.8111111111111,140.01111111111112,70.4241882300341,9.5,5.633333333333334,59.298245614035096,85–91.9% Moderate-high occupancy,False,False
2025-26,Q4,March,Y63,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,1121.3777777777777,986.1222222222223,87.93844873370061,1121.3777777777777,986.1222222222223,87.93844873370061,0.0,0.0,,0.0,0.0,,0.0,0.0,,85–91.9% Moderate-high occupancy,False,False
2025-26,Q4,March,Y58,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,1122.9777777777779,1033.3555555555556,92.01923457474176,1062.9777777777779,1000.7111111111111,94.14224191997323,0.0,0.0,,60.0,32.644444444444446,54.407407407407405,0.0,0.0,,92–94.9% High occupancy,True,False
2025-26,Q4,March,Y60,R1A,WORCESTERSHIRE HEALTH AND CARE NHS TRUST,179.0,163.72222222222223,91.46492861576661,39.0,35.82222222222222,91.85185185185185,0.0,0.0,,0.0,0.0,,140.0,127.9,91.35714285714286,85–91.9% Moderate-high occupancy,False,False
2025-26,Q4,March,Y59,R1F,ISLE OF WIGHT NHS TRUST,299.84444444444443,279.0777777777778,93.074186615282,283.84444444444443,273.5444444444444,96.3712518593909,0.0,0.0,,16.0,5.533333333333333,34.583333333333336,0.0,0.0,,92–94.9% High occupancy,True,False
2025-26,Q4,March,Y56,R1H,BARTS HEALTH NHS TRUST,2212.766666666667,1930.7111111111112,87.25326263250129,2010.2333333333333,1788.588888888889,88.97419315612892,0.0,0.0,,202.53333333333333,142.12222222222223,70.17226245336845,0.0,0.0,,85–91.9% Moderate-high occupancy,False,False
2025-26,Q4,March,Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,1103.1888888888889,1051.0111111111112,95.27027707554868,1035.1888888888889,1005.2333333333333,97.10627153391222,0.0,0.0,,68.0,45.77777777777778,67.3202614379085,0.0,0.0,,95%+ Very high occupancy,True,True
2025-26,Q4,March,Y61,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,690.0,630.6222222222223,91.39452495974236,87.0,78.37777777777778,90.08939974457216,17.0,11.933333333333334,70.19607843137256,0.0,0.0,,586.0,540.3111111111111,92.20326128175958,85–91.9% Moderate-high occupancy,False,False
2025-26,Q4,March,Y59,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,539.0,469.76666666666665,87.1552257266543,476.0,452.0,94.9579831932773,0.0,0.0,,63.0,17.766666666666666,28.2010582010582,0.0,0.0,,85–91.9% Moderate-high occupancy,False,False
2025-26,Q4,March,Y58,RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,1094.0444444444445,1005.1222222222223,91.87215632109196,1021.9777777777778,960.5222222222222,93.9866054926178,0.0,0.0,,72.06666666666666,44.6,61.88714153561518,0.0,0.0,,85–91.9% Moderate-high occupancy,False,False
2025-26,Q4,March,Y58,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,385.74444444444447,369.1777777777778,95.70527407322061,385.74444444444447,369.1777777777778,95.70527407322061,0.0,0.0,,0.0,0.0,,0.0,0.0,,95%+ Very high occupancy,True,True
2025-26,Q4,March,Y63,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,702.2888888888889,660.8111111111111,94.09391513463912,616.8111111111111,582.0333333333333,94.36168104768252,0.0,0.0,,85.47777777777777,78.77777777777777,92.16170544650981,0.0,0.0,,92–94.9% High occupancy,True,False
2025-26,Q4,March,Y61,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,1834.1333333333334,1761.0333333333333,96.01446641465542,1701.1333333333334,1684.2444444444445,99.00719781583518,0.0,0.0,,133.0,76.78888888888889,57.73600668337511,0.0,0.0,,95%+ Very high occupancy,True,True
2025-26,Q4,March,Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,1529.0444444444445,1450.7111111111112,94.87697472640866,1410.0444444444445,1390.6444444444444,98.6241568429679,0.0,0.0,,119.0,60.06666666666667,50.476190476190474,0.0,0.0,,92–94.9% High occupancy,True,False
2025-26,Q4,March,Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,175.0222222222222,113.67777777777778,64.95048247841544,175.0222222222222,113.67777777777778,64.95048247841544,0.0,0.0,,0.0,0.0,,0.0,0.0,,Below 85%,False,False
2025-26,Q4,March,Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,460.25555555555553,407.5777777777778,88.55466769669025,397.7,372.65555555555557,93.70267929483418,0.0,0.0,,62.55555555555556,34.922222222222224,55.8259325044405,0.0,0.0,,85–91.9% Moderate-high occupancy,False,False
2025-26,Q4,March,Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,400.9,364.35555555555555,90.88439899115879,159.96666666666667,145.4,90.89393623671599,0.0,0.0,,0.0,0.0,,240.93333333333334,218.95555555555555,90.87806677734734,85–91.9% Moderate-high occupancy,False,False
2025-26,Q4,March,Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,460.94444444444446,417.56666666666666,90.58936965168132,400.94444444444446,371.03333333333336,92.53983649715948,0.0,0.0,,60.0,46.53333333333333,77.55555555555556,0.0,0.0,,85–91.9% Moderate-high occupancy,False,False
2025-26,Q4,March,Y58,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,365.03333333333336,332.96666666666664,91.21541411743218,333.03333333333336,319.47777777777776,95.92967003636605,0.0,0.0,,32.0,13.488888888888889,42.15277777777778,0.0,0.0,,85–91.9% Moderate-high occupancy,False,False
2025-26,Q4,March,Y60,RBK,WALSALL HEALTHCARE NHS TRUST,504.24444444444447,460.65555555555557,91.35560354325504,478.46666666666664,443.27777777777777,92.64548790116577,0.0,0.0,,25.77777777777778,17.377777777777776,67.41379310344827,0.0,0.0,,85–91.9% Moderate-high occupancy,False,False
2025-26,Q4,March,Y62,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,817.0888888888888,744.3777777777777,91.10119937991243,785.0888888888888,724.3,92.25706926321152,0.0,0.0,,32.0,20.07777777777778,62.74305555555556,0.0,0.0,,85–91.9% Moderate-high occupancy,False,False
2025-26,Q4,March,Y62,RBN,ST HELENS AND KNOWSLEY HOSPITAL SERVICES NHS TRUST,1265.4222222222222,1204.9333333333334,95.21986513065468,1198.7888888888888,1165.6777777777777,97.23795311935194,0.0,0.0,,66.63333333333334,39.25555555555555,58.912789728197424,0.0,0.0,,95%+ Very high occupancy,True,True
2025-26,Q4,March,Y62,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,173.37777777777777,137.32222222222222,79.2040502435273,173.37777777777777,137.32222222222222,79.2040502435273,0.0,0.0,,0.0,0.0,,0.0,0.0,,Below 85%,False,False
2025-26,Q4,March,Y62,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,213.0,154.4111111111111,72.49347939488784,203.0,151.95555555555555,74.85495347564313,0.0,0.0,,0.0,0.0,,10.0,2.4555555555555557,24.555555555555557,Below 85%,False,False
2025-26,Q4,March,Y62,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,559.1,498.94444444444446,89.2406446868976,532.1,497.85555555555555,93.56428407358683,0.0,0.0,,27.0,1.0888888888888888,4.032921810699588,0.0,0.0,,85–91.9% Moderate-high occupancy,False,False
2025-26,Q4,March,Y62,RBV,THE CHRISTIE NHS FOUNDATION TRUST,187.05555555555554,175.34444444444443,93.73923373923374,187.05555555555554,175.34444444444443,93.73923373923374,0.0,0.0,,0.0,0.0,,0.0,0.0,,92–94.9% High occupancy,True,False
2025-26,Q4,March,Y61,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,1137.5666666666666,1103.1666666666667,96.97600140651097,1075.8666666666666,1041.4666666666667,96.80257776676169,0.0,0.0,,61.7,61.7,100.0,0.0,0.0,,95%+ Very high occupancy,True,True
2025-26,Q4,March,Y63,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,906.5333333333333,848.7222222222222,93.62283669167034,838.8,831.1555555555556,99.08864515445346,0.0,0.0,,67.73333333333333,17.566666666666666,25.935039370078737,0.0,0.0,,92–94.9% High occupancy,True,False
2025-26,Q4,March,Y63,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,311.7888888888889,294.35555555555555,94.40860981433306,285.02222222222224,281.81111111111113,98.87338219242164,0.0,0.0,,26.766666666666666,12.544444444444444,46.86591946865919,0.0,0.0,,92–94.9% High occupancy,True,False
2025-26,Q4,March,Y63,RCF,AIREDALE NHS FOUNDATION TRUST,409.2111111111111,372.74444444444447,91.08854435363438,380.2111111111111,359.14444444444445,94.45921856278676,0.0,0.0,,29.0,13.6,46.89655172413793,0.0,0.0,,85–91.9% Moderate-high occupancy,False,False
2025-26,Q4,March,Y63,RCU,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,166.32222222222222,111.3,66.91829781548535,140.32222222222222,97.38888888888889,69.40375326629187,0.0,0.0,,0.0,0.0,,26.0,13.911111111111111,53.504273504273506,Below 85%,False,False
2025-26,Q4,March,Y61,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",508.56666666666666,500.26666666666665,98.36796224683752,489.56666666666666,487.47777777777776,99.57331880801615,0.0,0.0,,19.0,12.78888888888889,67.30994152046785,0.0,0.0,,95%+ Very high occupancy,True,True
2025-26,Q4,March,Y58,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,567.7666666666667,530.4555555555555,93.4284428266698,509.76666666666665,497.15555555555557,97.5261012663746,0.0,0.0,,58.0,33.3,57.41379310344827,0.0,0.0,,92–94.9% High occupancy,True,False
2025-26,Q4,March,Y61,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,615.0,527.8333333333334,85.82655826558266,572.0,493.18888888888887,86.22183372183372,0.0,0.0,,43.0,34.644444444444446,80.56847545219638,0.0,0.0,,85–91.9% Moderate-high occupancy,False,False
2025-26,Q4,March,Y61,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,1298.4222222222222,1224.7333333333333,94.32473600438138,1233.2888888888888,1182.1,95.8493999783776,0.0,0.0,,65.13333333333334,42.63333333333333,65.45547594677583,0.0,0.0,,92–94.9% High occupancy,True,False
2025-26,Q4,March,Y59,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,1520.3222222222223,1300.4444444444443,85.53742262239729,1389.5555555555557,1240.1555555555556,89.24836078682232,0.0,0.0,,130.76666666666668,60.28888888888889,46.10417197722831,0.0,0.0,,85–91.9% Moderate-high occupancy,False,False
2025-26,Q4,March,Y58,RDY,DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST,202.06666666666666,182.34444444444443,90.2397448586825,0.0,0.0,,0.0,0.0,,0.0,0.0,,202.06666666666666,182.34444444444443,90.2397448586825,85–91.9% Moderate-high occupancy,False,False
2025-26,Q4,March,Y58,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,745.6777777777778,700.3333333333334,93.91902966726767,673.4222222222222,671.0444444444445,99.64691129883845,0.0,0.0,,72.25555555555556,29.288888888888888,40.535137628786714,0.0,0.0,,92–94.9% High occupancy,True,False
2025-26,Q4,March,Y62,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1533.6333333333334,1477.4222222222222,96.33477508023792,1533.6333333333334,1477.4222222222222,96.33477508023792,0.0,0.0,,0.0,0.0,,0.0,0.0,,95%+ Very high occupancy,True,True
2025-26,Q4,March,Y62,REN,THE CLATTERBRIDGE CANCER CENTRE NHS FOUNDATION TRUST,95.0,86.3,90.84210526315789,95.0,86.3,90.84210526315789,0.0,0.0,,0.0,0.0,,0.0,0.0,,85–91.9% Moderate-high occupancy,False,False
2025-26,Q4,March,Y62,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,110.95555555555555,77.97777777777777,70.27838974564389,22.355555555555554,14.055555555555555,62.8727634194831,0.0,0.0,,88.6,63.922222222222224,72.14697767745173,0.0,0.0,,Below 85%,False,False
2025-26,Q4,March,Y62,RET,THE WALTON CENTRE NHS FOUNDATION TRUST,158.0,129.83333333333334,82.17299578059072,158.0,129.83333333333334,82.17299578059072,0.0,0.0,,0.0,0.0,,0.0,0.0,,Below 85%,False,False
2025-26,Q4,March,Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",963.3888888888889,935.7777777777778,97.13395997923996,896.0,868.6444444444444,96.9469246031746,0.0,0.0,,67.38888888888889,67.13333333333334,99.62077493816984,0.0,0.0,,95%+ Very high occupancy,True,True
2025-26,Q4,March,Y63,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,508.74444444444447,456.24444444444447,89.68047699128574,476.74444444444447,436.44444444444446,91.54683384995455,0.0,0.0,,32.0,19.8,61.875,0.0,0.0,,85–91.9% Moderate-high occupancy,False,False
2025-26,Q4,March,Y63,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,498.97777777777776,459.35555555555555,92.05932127905942,475.6333333333333,439.05555555555554,92.30966897937253,0.0,0.0,,23.344444444444445,20.3,86.95859114707282,0.0,0.0,,92–94.9% High occupancy,True,False
2025-26,Q4,March,Y60,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,589.1888888888889,528.6777777777778,89.72976031078508,555.1888888888889,506.5444444444444,91.23821722336743,0.0,0.0,,34.0,22.133333333333333,65.09803921568627,0.0,0.0,,85–91.9% Moderate-high occupancy,False,False
2025-26,Q4,March,Y63,RGD,LEEDS AND YORK PARTNERSHIP NHS FOUNDATION TRUST,390.81111111111113,360.93333333333334,92.35493133937963,0.0,0.0,,10.0,7.0,70.0,0.0,0.0,,380.81111111111113,353.93333333333334,92.94196597905055,92–94.9% High occupancy,True,False
2025-26,Q4,March,Y61,RGM,ROYAL PAPWORTH HOSPITAL NHS FOUNDATION TRUST,244.63333333333333,183.9777777777778,75.20552300495072,244.63333333333333,183.9777777777778,75.20552300495072,0.0,0.0,,0.0,0.0,,0.0,0.0,,Below 85%,False,False
2025-26,Q4,March,Y61,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,1108.7777777777778,879.5,79.3215753081471,999.7777777777778,879.5,87.96954878861969,0.0,0.0,,109.0,0.0,0.0,0.0,0.0,,Below 85%,False,False
2025-26,Q4,March,Y61,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,False,False
2025-26,Q4,March,Y61,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,526.8444444444444,463.9222222222222,88.05677408469715,485.84444444444443,448.03333333333336,92.21744499839913,0.0,0.0,,41.0,15.88888888888889,38.75338753387534,0.0,0.0,,85–91.9% Moderate-high occupancy,False,False
2025-26,Q4,March,Y61,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1127.111111111111,1001.8,88.8820977917981,1067.588888888889,952.8777777777777,89.25512317475514,0.0,0.0,,59.522222222222226,48.922222222222224,82.19152510733619,0.0,0.0,,85–91.9% Moderate-high occupancy,False,False
2025-26,Q4,March,Y58,RH5,SOMERSET NHS FOUNDATION TRUST,1315.1,1151.8333333333333,87.58522799280156,1144.0666666666666,1015.1888888888889,88.73511644620554,0.0,0.0,,53.0,30.3,57.16981132075472,118.03333333333333,106.34444444444445,90.09695942765697,85–91.9% Moderate-high occupancy,False,False
2025-26,Q4,March,Y58,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,1160.9555555555555,1062.5777777777778,91.52613747296289,1100.6333333333334,1041.8333333333333,94.65762136951452,0.0,0.0,,60.32222222222222,20.744444444444444,34.389390311291216,0.0,0.0,,85–91.9% Moderate-high occupancy,False,False
2025-26,Q4,March,Y60,RHA,NOTTINGHAMSHIRE HEALTHCARE NHS FOUNDATION TRUST,885.5333333333333,707.5222222222222,79.89786443825442,12.133333333333333,9.488888888888889,78.2051282051282,59.31111111111111,54.91111111111111,92.58149119520421,0.0,0.0,,814.0888888888888,643.1222222222223,78.99901730632747,Below 85%,False,False
2025-26,Q4,March,Y59,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,1284.2888888888888,1083.4555555555555,84.36229301126434,1228.9333333333334,1045.7555555555555,85.094571624896,0.0,0.0,,55.355555555555554,37.7,68.10517864311521,0.0,0.0,,Below 85%,False,False
2025-26,Q4,March,Y63,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,1639.5444444444445,1445.6444444444444,88.17354414166536,1517.8,1374.9,90.58505731980499,0.0,0.0,,121.74444444444444,70.74444444444444,58.108971433786614,0.0,0.0,,85–91.9% Moderate-high occupancy,False,False
2025-26,Q4,March,Y59,RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,1178.2666666666667,1112.6,94.42684168835576,1134.2666666666667,1070.9888888888888,94.42126092237764,0.0,0.0,,44.0,41.611111111111114,94.57070707070709,0.0,0.0,,92–94.9% High occupancy,True,False
2025-26,Q4,March,Y59,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,665.5333333333333,660.6777777777778,99.27042639153228,612.4111111111112,611.2,99.80223887366874,0.0,0.0,,53.12222222222222,49.477777777777774,93.13951056264379,0.0,0.0,,95%+ Very high occupancy,True,True
2025-26,Q4,March,Y56,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,1292.9444444444443,1095.7888888888888,84.75142869419498,1216.9444444444443,1032.8111111111111,84.86920794339193,0.0,0.0,,76.0,62.977777777777774,82.86549707602339,0.0,0.0,,Below 85%,False,False
2025-26,Q4,March,Y56,RJ2,LEWISHAM AND GREENWICH NHS TRUST,1059.0666666666666,990.7333333333333,93.54777791766335,984.9,928.6,94.28368362270282,0.0,0.0,,74.16666666666667,62.13333333333333,83.7752808988764,0.0,0.0,,92–94.9% High occupancy,True,False
2025-26,Q4,March,Y56,RJ6,CROYDON HEALTH SERVICES NHS TRUST,491.85555555555555,459.5777777777778,93.43754941604355,433.85555555555555,426.5111111111111,98.30716828437525,0.0,0.0,,58.0,33.06666666666667,57.011494252873575,0.0,0.0,,92–94.9% High occupancy,True,False
2025-26,Q4,March,Y56,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,889.0,842.9888888888889,94.82439695038121,826.0,813.6111111111111,98.50013451708367,0.0,0.0,,63.0,29.377777777777776,46.63139329805996,0.0,0.0,,92–94.9% High occupancy,True,False
2025-26,Q4,March,Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,170.95555555555555,157.12222222222223,91.90822825945666,57.333333333333336,56.31111111111111,98.21705426356588,0.0,0.0,,0.0,0.0,,113.62222222222222,100.81111111111112,88.7248190885977,85–91.9% Moderate-high occupancy,False,False
2025-26,Q4,March,Y60,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,483.93333333333334,439.4222222222222,90.8022225283556,443.93333333333334,404.25555555555553,91.06222155478801,0.0,0.0,,40.0,35.166666666666664,87.91666666666667,0.0,0.0,,85–91.9% Moderate-high occupancy,False,False
2025-26,Q4,March,Y60,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,1418.5,1261.611111111111,88.93980339168918,1354.5,1261.611111111111,93.14220089413887,0.0,0.0,,64.0,0.0,0.0,0.0,0.0,,85–91.9% Moderate-high occupancy,False,False
2025-26,Q4,March,Y63,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,676.4888888888889,520.1777777777778,76.8937651928257,604.7,477.6222222222222,78.98498796464729,0.0,0.0,,71.78888888888889,42.55555555555556,59.27874941959449,0.0,0.0,,Below 85%,False,False
2025-26,Q4,March,Y62,RJN,EAST CHESHIRE NHS TRUST,332.0,283.23333333333335,85.31124497991969,307.0,281.5444444444444,91.70828809265291,0.0,0.0,,25.0,1.6888888888888889,6.755555555555555,0.0,0.0,,85–91.9% Moderate-high occupancy,False,False
2025-26,Q4,March,Y62,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,560.7111111111111,535.6111111111111,95.52354153455929,519.7111111111111,516.2777777777778,99.33937657673067,0.0,0.0,,41.0,19.333333333333332,47.15447154471544,0.0,0.0,,95%+ Very high occupancy,True,True
2025-26,Q4,March,Y56,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,1477.0,1298.8,87.93500338524035,1357.0,1232.0111111111112,90.78932285269795,0.0,0.0,,120.0,66.78888888888889,55.65740740740741,0.0,0.0,,85–91.9% Moderate-high occupancy,False,False
2025-26,Q4,March,Y60,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,767.8333333333334,698.1111111111111,90.91961507850372,712.8333333333334,668.7444444444444,93.81497934689423,0.0,0.0,,55.0,29.366666666666667,53.39393939393939,0.0,0.0,,85–91.9% Moderate-high occupancy,False,False
2025-26,Q4,March,Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,1135.3444444444444,1027.3111111111111,90.48453234945832,1077.3444444444444,979.3777777777777,90.90665319045802,0.0,0.0,,58.0,47.93333333333333,82.64367816091954,0.0,0.0,,85–91.9% Moderate-high occupancy,False,False
2025-26,Q4,March,Y60,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,1150.388888888889,1084.1333333333334,94.24059496788526,1075.388888888889,1060.388888888889,98.60515575760706,0.0,0.0,,75.0,23.744444444444444,31.659259259259258,0.0,0.0,,92–94.9% High occupancy,True,False
2025-26,Q4,March,Y56,RKE,WHITTINGTON HEALTH NHS TRUST,300.2111111111111,275.97777777777776,91.92790258706836,268.2111111111111,249.13333333333333,92.88702928870293,0.0,0.0,,32.0,26.844444444444445,83.88888888888889,0.0,0.0,,85–91.9% Moderate-high occupancy,False,False
2025-26,Q4,March,Y56,RKL,WEST LONDON MENTAL HEALTH NHS TRUST,749.7777777777778,670.6777777777778,89.45020746887965,69.41111111111111,53.91111111111111,77.6692812550024,0.0,0.0,,0.0,0.0,,680.3666666666667,616.7666666666667,90.6520993581892,85–91.9% Moderate-high occupancy,False,False
2025-26,Q4,March,Y60,RL1,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,132.37777777777777,104.67777777777778,79.07503777068995,132.37777777777777,104.67777777777778,79.07503777068995,0.0,0.0,,0.0,0.0,,0.0,0.0,,Below 85%,False,False
2025-26,Q4,March,Y60,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,873.1888888888889,811.7888888888889,92.96830264547572,822.0777777777778,778.6,94.71123305445552,0.0,0.0,,51.111111111111114,33.18888888888889,64.93478260869566,0.0,0.0,,92–94.9% High occupancy,True,False
2025-26,Q4,March,Y60,RLQ,WYE VALLEY NHS TRUST,315.24444444444447,292.1777777777778,92.6829268292683,298.24444444444447,283.43333333333334,95.03390209373369,0.0,0.0,,17.0,8.744444444444444,51.43790849673202,0.0,0.0,,92–94.9% High occupancy,True,False
